id,label
u60607937,human
u707484470392332288,human
u1101320424,bot
u2813658629,human
u1554891072,human
u103865085,human
u96768148,human
u605824568,human
u479577685,human
u45006241,bot
u1073606435580325889,human
u3301106409,human
u1471551932808499201,bot
u1972539134,human
u1601593543,human
u1070333999074156544,human
u17698956,human
u1312326659089985536,human
u756326958946922496,human
u172085616,human
u2573833471,human
u38900042,human
u245424983,human
u268328453,human
u4917369992,human
u173150263,human
u1072308240891801601,human
u911297187664949248,human
u90842438,human
u46751744,human
u420594273,human
u29843511,human
u193364583,bot
u1276097179577470976,troll
u1210867082838999040,human
u4289106281,human
u16863814,human
u90323375,human
u904408999,human
u1222751,human
u297625734,human
u1338393738511589377,human
u2161940131,human
u1131237892725051395,human
u40643519,human
u3101588527,human
u150151712,human
u706800925394997249,human
u1920720745,human
u4776752134,human
u1301611039642058752,bot
u18093805,human
u1222089413532037121,human
u1003913756223496192,human
u261665936,human
u1581645991,human
u1091340300151390209,human
u1148681431,human
u4667591756,human
u1218852910186094592,troll
u1253385369355268097,human
u332360256,human
u873534859259650048,human
u2224541852,human
u19895282,human
u1168977564536397825,human
u1007582855113969664,human
u762014236893732864,human
u1280118663610339328,human
u1278671646581125120,human
u31209800,human
u7266412,human
u133448051,human
u427757922,human
u17019152,human
u863090413640572930,bot
u695360370253234178,human
u1123606100413014016,bot
u1476749714603266048,bot
u3687721995,human
u16027500,human
u147994804,human
u473431649,troll
u59912689,human
u140263802,human
u1665665700,human
u14364522,human
u1087646485,human
u264399952,human
u16154539,human
u12755622,human
u254107028,human
u73310442,human
u22710378,human
u823152932329758721,human
u1199686509328289793,human
u3647740459,human
u3526,human
u14592271,human
u266084123,human
u220145170,human
u43963249,human
u115426969,human
u3743398212,human
u2358270308,human
u93711247,human
u44957814,human
u79759935,human
u4390791,human
u45827605,human
u541274088,human
u1323730225067339784,human
u714135850934734849,human
u30743418,human
u762024240,troll
u1090369442976956416,human
u33629621,human
u18290160,human
u279823862,human
u110519660,human
u18681139,human
u1603439773,human
u798883207508795392,human
u3762482423,human
u950512465439174656,human
u595400360,human
u22195472,human
u1670105485,human
u998025254806147072,human
u269702403,human
u967056764062584834,human
u83352760,human
u20674741,human
u48461211,human
u33049977,human
u1031273115685466112,bot
u205569142,human
u161399566,human
u714447618777202688,bot
u1083828037014106112,human
u14462439,human
u2801042705,human
u41127954,human
u167292689,human
u1171690670786056192,human
u1070316458356424704,human
u1259559092835815427,human
u1395474157,human
u33836629,human
u2873876122,human
u284333988,human
u10022442,human
u776085967992152064,human
u5988912,human
u807233040825126912,human
u15210670,human
u514716719,human
u2448534947,human
u12746492,human
u64386392,human
u1230462958020460544,human
u43430484,human
u729842543228276736,human
u611788464,human
u20261952,human
u167676641,human
u1544468570,human
u1223298266,human
u753927090471333888,human
u15169907,human
u108740292,human
u69687111,human
u258972661,human
u19418459,human
u1872245198,human
u142033506,human
u1967275506,human
u1402214029511192582,human
u28392516,human
u35521239,human
u562585357,human
u578734691,human
u1181573298834038790,human
u1169506909684039680,human
u506681677,human
u803652792187400192,human
u116440093,human
u1381505906,human
u187461322,human
u63614947,human
u1051494821465137153,human
u17217640,human
u98247788,human
u461715115,human
u3010544743,human
u169500868,human
u29469671,human
u459767319,human
u129341203,troll
u14834340,human
u119837224,human
u836265656991494146,human
u952943135314923523,human
u21096896,human
u43879159,human
u1104261788328177665,human
u20946945,human
u61968072,human
u1095016860,human
u81316045,human
u2211673627,human
u218107857,human
u3232828608,human
u59614683,human
u1716129972,human
u140491884,human
u205750967,human
u369877176,human
u118966690,human
u880412538625810432,human
u577086491,human
u707486083961851904,human
u20167623,human
u15812228,human
u42358079,human
u736277537395904512,human
u1129375845062066176,human
u19292942,human
u1511990131,bot
u424893128,human
u2813365387,human
u32332988,human
u875447213878423552,human
u223560830,human
u1040184649056747520,human
u176842875,human
u221838243,human
u1370326026,human
u52664889,human
u20592859,human
u887365783105359876,human
u892679289832951809,human
u872135863,bot
u17189394,human
u71759409,human
u2967901949,human
u378273223,human
u763153355669594113,human
u24695651,human
u1050396554350264321,human
u118618763,human
u19992041,human
u42384760,human
u14961859,human
u789974427098165248,human
u78302950,bot
u1015958510935293952,human
u1132608658087567360,bot
u3314048909,human
u3313698122,human
u807095,human
u878315447048839168,human
u46309291,human
u1062706908,human
u298433909,human
u909963743714529280,human
u896504229799612417,human
u35853096,human
u778925259806371840,human
u87170183,human
u518702870,human
u2777967071,human
u848504113260351489,human
u392608775,human
u252751061,human
u1187410066883760128,human
u1319735265527824385,human
u998964108924997634,human
u784890784273215488,human
u2445809510,human
u2291813732,bot
u15862891,human
u253998571,human
u24697856,human
u2538172466,human
u361993840,human
u2455929786,human
u12901712,human
u3919171420,human
u1133921778588241920,human
u1308989638036598785,human
u432581070,human
u8350912,human
u23504870,human
u598232506,human
u2295554268,human
u1446814504608800768,human
u811840379733606401,human
u45565446,human
u1314513527286226944,bot
u1239934339699400705,human
u712755195705483265,human
u7119702,human
u64779539,human
u875776212341329920,human
u15225375,human
u1420273546979209220,human
u14293310,human
u25786620,human
u1198456179263000577,bot
u1369830392581259265,bot
u12831,human
u701615052,human
u8457092,human
u100828637,human
u1185382400,human
u878247600096509952,human
u3232924232,human
u226367460,human
u133663801,human
u14772775,human
u713389493076758528,human
u1301908170420305920,human
u912795180,human
u1077516438821314560,human
u141369568,human
u356912920,human
u1054145374825431040,human
u2862906299,human
u103981878,human
u421577499,human
u1030960674032119809,bot
u571141141,human
u875408064337371136,human
u89421328,human
u17469266,human
u1005616619316482049,human
u1234111103078191104,human
u37060788,human
u2172525175,human
u31812497,human
u15524875,human
u786857745098084352,human
u4765364386,human
u2485089643,human
u118874607,human
u799312507986935808,human
u1197776407641935872,human
u44073696,human
u1084480603,human
u411298271,human
u1016359279895474176,bot
u142111864,human
u1112981352733765633,human
u25484126,human
u166342982,bot
u40890184,human
u2211100392,human
u1299686030875004928,human
u577407652,human
u403245020,human
u833587995928178692,human
u737132550,human
u3324033249,human
u474611933,human
u1055494766807433223,human
u246575950,human
u4674734580,human
u873847190,human
u1605911497,human
u1020673882980855808,human
u416990099,human
u52801695,human
u434402210,human
u23183931,human
u1240096214,human
u20267484,human
u2913320932,bot
u2572695564,human
u243286973,human
u43775786,human
u405427035,human
u80361644,human
u3335731978,bot
u1060796083260047362,human
u1236229527438864384,human
u1036715474262941698,human
u2652239532,human
u1382776886544248833,human
u3117671981,human
u738363248886566913,human
u14522928,human
u30793425,human
u3948308435,human
u750573837977284608,human
u1278710228213612544,bot
u976532488381239297,human
u1429124412524175367,human
u1002899059705810944,human
u889876157935611904,human
u1090367333288206336,human
u907579017007476736,human
u21252583,human
u35683594,human
u14823322,human
u232396491,human
u741647832415756292,human
u77436536,bot
u14506253,human
u369307681,human
u210820145,human
u1477012303547707401,bot
u922341408,human
u443834706,human
u18323683,human
u2222286870,human
u813286,human
u36524036,human
u904371172678217728,bot
u833494644197560321,human
u28657802,human
u110388353,human
u83757924,human
u1349039107,human
u48964542,human
u1962626484,human
u865926956,human
u27602873,human
u763974897286598657,human
u133033883,human
u1031636023,human
u846280236,human
u135421739,human
u159216201,human
u1241395122,human
u1084212657761148928,human
u151471167,human
u1480136860110364677,human
u1361872532,human
u3321159693,human
u712397078,human
u308517028,human
u387900968,human
u1241913610244407298,human
u27902993,human
u65375759,human
u463255536,human
u1704336470,human
u28023025,human
u741323209,human
u1073082104429260800,human
u466420346,human
u15133767,human
u897141038334316544,human
u16125042,human
u37564255,human
u594661781,human
u302809412,human
u119521385,human
u863603622,human
u827163441597075456,human
u1044256734808862720,human
u26054240,human
u23544459,human
u1909261734,human
u1124452262439292929,bot
u107655313,human
u815138720051511296,human
u988223928513585152,human
u1224763922735124480,human
u95817528,human
u3079387254,human
u14973933,bot
u2189716682,human
u1159251,human
u659933,human
u26792275,human
u2800847830,human
u560083540,human
u268718494,human
u246939962,human
u216727067,human
u310451259,human
u783999911465365504,bot
u589032635,human
u707140218416185344,human
u549573235,human
u3054344553,bot
u2739253169,human
u139598778,human
u1321324412,human
u83407789,human
u947321780,human
u11735032,human
u36327407,human
u792035592,human
u998023952,bot
u47321924,human
u1326114116210053120,human
u280338555,human
u50706020,human
u218951054,human
u1038328237909266432,human
u1388152776002347008,human
u599781263,human
u1041620385022664705,human
u346069183,human
u1408727533,human
