id,split
u1027153470359568384,val
u1027165938435543043,val
u1027167230860111872,val
u1027168921953157120,val
u1027178778290741249,val
u1027184180,train
u1027199999283748870,train
u1027214313277276160,train
u1027220612,test
u1027254340636106752,val
u1027256567542898688,train
u1027264470370770945,train
u102727870,train
u1027295101,train
u1027303357,train
u1027314056774868993,train
u1027329383948677120,train
u10273462,val
u1027349443870384128,train
u1027351783071346688,train
u102737749,train
u102737967,val
u1027382917088063488,val
u102739472,train
u1027409164329340928,test
u102742942,train
u10274302,train
u1027460594922913792,val
u1027484745620496384,train
u102749394,val
u1027544542487052288,test
u102754598,train
u1027573864166043649,train
u1027591390342119424,train
u1027625068162101248,test
u102764754,val
u1027651219773255680,train
u1027663831290597376,train
u102768569,test
u1027766058390716416,train
u1027822574,val
u1027829352,test
u10278592,train
u102787150,train
u1027916426164752385,train
u1027919768660205568,test
u102793896,train
u1027940737005039616,val
u1027962352136867840,train
u1027987109146177537,train
u102798847,train
u102799367,train
u1028027690341883905,val
u1028057180128337920,train
u102808318,train
u1028124133,test
u102812444,train
u1028268092231745536,train
u10282842,train
u1028302395653025792,train
u102831419,train
u1028353082206367744,val
u1028354224457953280,train
u1028354536564383744,train
u102835920,val
u102836256,train
u1028388972916092934,train
u1028389104612978690,train
u1028393736823365632,train
u102840899,train
u1028436924,train
u1028469164468396032,train
u102850084,train
u1028514744,train
u1028590807299829761,test
u1028620936176656384,train
u102862604,train
u102862675,test
u1028632965121626114,train
u102865507,train
u1028657558565859334,val
u1028660871831203840,train
u102869127,train
u1028747987307167744,val
u1028750131,train
u1028770525160660993,train
u1028783831275511809,train
u102878827,test
u102880264,train
u1028854804087492613,train
u102891072,train
u102891503,val
u1028941,train
u1028956477464166401,val
u1028963647836618752,train
u1029002461837713408,train
u1029012820854231040,train
u102901759,train
u10290652,train
u1029080890603986944,train
u1029094268542099457,test
u102912541,val
u1029210058314461186,val
u10292132,test
u1029247299933728768,val
u10292772,train
u1029292422914879488,train
u1029296811037609984,train
u1029306973160923136,train
u1029365116733509632,train
u1029391355645030401,val
u1029402065410379778,train
u1029414478218178562,val
u1029465278130708480,train
u1029493180704714753,train
u1029501357139451904,train
u1029501462689140736,train
u1029544516326510592,train
u102955736,train
u102957958,test
u1029689188466221056,train
u1029695930608611328,val
u10297,val
u1029716535605116928,val
u1029747600692600833,train
u1029760158115590145,train
u1029773602898501632,train
u1029776136241389568,test
u1029780910198206464,train
u102981627,train
u102982310,train
u102987028,val
u1029890638014074880,train
u1029892256,train
u1029968060403396608,train
u1030036922725531650,train
u1030046269,train
u103004799,train
u1030083828595847174,train
u1030102209705517056,val
u1030105693519572993,train
u1030108893580541953,val
u103011458,train
u103012926,train
u1030148809005977600,train
u103016675,train
u103018203,test
u10301842,train
u1030197444515115008,val
u1030198380868321280,train
u1030200892694429696,train
u1030222069928222721,train
u10302222,train
u1030276342976274432,val
u1030307330473115650,val
u1030310824831844352,train
u103033665,val
u1030345064474701824,test
u103036163,train
u1030398739389865984,test
u1030423576850120704,train
u1030425737445212160,train
u1030439631769268225,train
u1030441436502786048,train
u103046392,train
u1030487980849471493,val
u1030500158159695872,train
u1030528615,val
u1030541912116211712,train
u1030552594656239622,val
u1030559379802804224,val
u103057111,train
u1030573344171556864,train
u103064206,test
u1030642280,train
u103065157,val
u1030656907038609408,train
u103067118,train
u103067285,train
u103069320,train
u1030693429972545536,train
u1030711922,train
u1030734526211710976,train
u1030756031054393344,train
u10307712,train
u103077307,test
u1030775065573556224,val
u1030829425,train
u103083217,train
u1030921417485942784,train
u103095293,train
u1030960674032119809,train
u1030962582352527360,val
u1031040507303088128,train
u103104171,train
u1031077915188846594,train
u10312,train
u103121268,train
u1031215492214730752,train
u1031273115685466112,val
u1031282445969223680,test
u1031283188,train
u1031293757759610880,val
u1031294648533143552,train
u103130102,train
u103130238,train
u10313032,train
u103131134,train
u1031313930734460928,val
u1031338021046476800,train
u1031347404,val
u1031364102906695681,train
u103137208,train
u10313732,train
u1031429616668430336,train
u1031560806033514497,val
u103156632,train
u103156994,train
u1031572691529216005,val
u103159434,train
u1031597700628795392,train
u1031612276,train
u103161416,train
u1031618767,test
u1031636023,test
u1031701674954510337,train
u1031710482892087296,val
u1031742444965163008,val
u1031747223569227776,val
u1031829249701957633,train
u103183975,train
u1031871973696172032,train
u103189691,train
u1031925829184442370,train
u1031931456484990976,train
u1031946753510203392,train
u1031949518609121280,train
u1031957203366932481,val
u103197772,train
u1031995655370227712,train
u1031997852338319361,train
u1032001505157689344,train
u1032010176491122689,train
u1032012014292529153,val
u1032024769426677760,test
u1032036648073261056,train
u1032061156393934849,train
u1032089403340935168,train
u1032102027223027713,train
u1032121045,train
u1032133911382355973,train
u103213895,train
u1032179513088651264,train
u10322132,test
u1032222759403888640,train
u1032253905067892736,val
u1032290077,train
u1032296549286666240,train
u1032311272736468993,test
u1032319769268183040,train
u1032339176858050560,train
u1032376689383428096,train
u1032435945478320128,train
u1032445242073645056,val
u103245739,train
u1032468021485293568,val
u103255464,val
u1032560871082352640,train
u10325972,train
u1032609740101230594,train
u1032623657582047232,val
u1032636578462670848,train
u1032642101291429888,val
u103264841,train
u1032648986753212417,val
u1032684380,train
u103269432,train
u1032705009794932736,train
u1032718042516598788,train
u1032736855245180928,test
u1032755810072440832,train
u1032773383958745088,train
u1032790876563677184,train
u1032799551596388353,train
u10328012,train
u1032808023310442497,train
u1032851908866727936,train
u103286991,train
u1032885581049524226,train
u103290607,train
u10329292,train
u103293847,train
u1032940532694220800,train
u1032994396487262209,train
u1033,test
u1033023906318307328,train
u1033067494523715586,train
u1033089307,train
u1033090776299757568,val
u103309399,train
u103311193,test
u1033127171298975744,train
u1033155917326503942,train
u1033195357,train
u1033204996643336193,train
u103323813,train
u1033252099,train
u1033292988,test
u1033324957101645825,train
u1033327352393199616,train
u1033341214039400448,train
u1033346004492402689,val
u10333962,train
u1033517188928471041,train
u1033531262248644608,train
u1033563949525094402,val
u1033571815778484225,train
u1033587691,train
u103375095,train
u1033751486,train
u1033751995184762880,train
u1033761461699571712,val
u1033763185,val
u1033780375,test
u103382790,train
u1033832755493257217,train
u1033841,train
u1033956293210329088,val
u1033973177569796096,test
u1033984048056729600,test
u103403969,train
u10340482,train
u103406102,train
u1034097009098141696,train
u103413137,train
u1034139952710397957,test
u1034165057343635463,train
u1034166571932045313,train
u1034173808024924162,val
u1034180386736295938,train
u1034194293051809792,test
u103419829,train
u1034207941338062849,test
u103423283,train
u1034233575758094336,train
u1034254533533286400,train
u1034275195605807105,val
u1034322629597966336,train
u103436778,train
u1034395610277920777,train
u1034413983162351617,train
u1034469513385963521,train
u1034470417338122240,train
u1034471966936313858,train
u103447679,train
u1034477892,train
u1034488926659137536,train
u1034527036767961089,train
u1034535638568239105,val
u1034537565725093888,train
u1034542014916902913,train
u1034567495267627009,train
u1034578321391136769,train
u1034582939151958017,val
u1034619689131859968,train
u1034633823877820417,train
u1034665663,val
u1034665733005959168,train
u103467620,test
u1034707719637422081,val
u1034721079749693440,train
u1034756291548393472,val
u1034816564011388928,test
u1034829742237777922,val
u1034844617261248512,train
u1034846213751877632,train
u1034861788641280000,train
u1034887017421787138,train
u103490228,train
u103492679,test
u1034941572154978304,train
u1034954029896355840,train
u1035055070,test
u1035083136902868992,train
u1035100758,test
u1035141339883679744,test
u1035202765201530881,val
u1035208943834943488,train
u103521190,train
u1035224785163304960,train
u1035237169286340610,train
u103524668,test
u1035253990651568128,test
u1035271753122099205,train
u1035278080326033408,val
u1035290095404941313,train
u1035336803010600961,val
u1035367433991856128,train
u1035389878605885440,val
u103541806,train
u1035418272764715008,val
u1035456761531129856,train
u1035491,train
u1035491985396625408,train
u1035497367972274178,train
u1035521670893711360,train
u1035543602473005057,train
u1035557609770811392,train
u103558423,train
u10355872,train
u1035607682558832640,train
u1035661868780670976,train
u1035682488331497472,train
u1035719365289824257,train
u10357202,train
u1035721495,train
u1035794732750782464,val
u1035847818731110401,train
u1035866777165516800,val
u1035871411,train
u1035895180849766400,train
u1035920142843215874,train
u1035925481823109120,train
u1035948712500056066,train
u10359602,val
u1035961415591489537,test
u1036037388,train
u1036115996,train
u10361342,train
u103614769,train
u1036269002199367687,val
u1036287982553055232,train
u1036296889,train
u103633698,val
u103633920,train
u1036354408337027074,train
u1036357647971377152,train
u103640908,test
u1036424920862019584,train
